country,year,exports_goods_services_gdp_pct,gdp_current_usd,gdp_growth_pct,gdp_per_capita_current_usd,imports_goods_services_gdp_pct,inflation_consumer_prices_pct,trade_gdp_pct,current_account_balance_gdp_pct,external_debt_stocks_gni_pct,fdi_net_inflows_gdp_pct,Gini index,life_expectancy_birth_female_yrs,life_expectancy_birth_male_yrs,life_expectancy_birth_total_yrs,population_growth_annual_pct,poverty_headcount_ratio_3ppp_pct,unemployment_total_pct_labor_force_social,urban_population_pct_total,total_production_tonnes,avg_yield_kg_ha,total_livestock_head,num_disasters,total_deaths,total_affected,total_homeless,total_damage_adjusted_usd,avg_magnitude,employment_to_pop_ratio_female,employment_to_pop_ratio_male,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",employment_to_pop_ratio_1524_female,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",employment_to_pop_ratio_1524_male,employment_to_pop_ratio_1524_total,Unemployment with advanced education (% of total labor force with advanced education),unemployment_advanced_education_female,unemployment_advanced_education_male,unemployment_basic_education,unemployment_basic_education_female,unemployment_basic_education_male,unemployment_female,unemployment_male,"Unemployment, total (% of total labor force) (modeled ILO estimate)",unemployment_youth_female,unemployment_youth_male,unemployment_youth_total,rural_population,total_population,population_female,population_male,urban_population,urbanization_pct,exports_goods_services_gdp_pct_imputed,gdp_current_usd_imputed,gdp_growth_pct_imputed,gdp_per_capita_current_usd_imputed,imports_goods_services_gdp_pct_imputed,inflation_consumer_prices_pct_imputed,trade_gdp_pct_imputed,current_account_balance_gdp_pct_imputed,external_debt_stocks_gni_pct_imputed,fdi_net_inflows_gdp_pct_imputed,Gini index_imputed,life_expectancy_birth_female_yrs_imputed,life_expectancy_birth_male_yrs_imputed,life_expectancy_birth_total_yrs_imputed,population_growth_annual_pct_imputed,poverty_headcount_ratio_3ppp_pct_imputed,unemployment_total_pct_labor_force_social_imputed,urban_population_pct_total_imputed,total_production_tonnes_imputed,avg_yield_kg_ha_imputed,total_livestock_head_imputed,num_disasters_imputed,total_deaths_imputed,total_affected_imputed,total_homeless_imputed,total_damage_adjusted_usd_imputed,avg_magnitude_imputed,employment_to_pop_ratio_female_imputed,employment_to_pop_ratio_male_imputed,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)_imputed",employment_to_pop_ratio_1524_female_imputed,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)_imputed",employment_to_pop_ratio_1524_male_imputed,employment_to_pop_ratio_1524_total_imputed,Unemployment with advanced education (% of total labor force with advanced education)_imputed,unemployment_advanced_education_female_imputed,unemployment_advanced_education_male_imputed,unemployment_basic_education_imputed,unemployment_basic_education_female_imputed,unemployment_basic_education_male_imputed,unemployment_female_imputed,unemployment_male_imputed,"Unemployment, total (% of total labor force) (modeled ILO estimate)_imputed",unemployment_youth_female_imputed,unemployment_youth_male_imputed,unemployment_youth_total_imputed,rural_population_imputed,total_population_imputed,population_female_imputed,population_male_imputed,urban_population_imputed,urbanization_pct_imputed,disaster_type
Afghanistan,2000.0,10.4208171386207,3521418059.92345,0.0,174.930991430166,36.2890774127896,12.6862687216715,46.7098945514103,0.0,13.7928583731895,0.0048276006173403,34.85689293212037,56.555,53.463,55.005,1.21217597601851,7.954583624912525,7.935,22.078,7406816.82,5593.225,26304856.0,5.0,594.0,2582228.0,0.0,91000.0,5.0,12.82,73.968,10.565,35.109,55.694,69.011,33.549,7.86,9.956,7.578,7.38,14.091,6.141,10.483,7.463,7.935,14.022,9.507,10.235,15657474.0,20130327.0,10035682.0,10094646.0,4436282.0,22.03780395619008,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Drought
Afghanistan,2001.0,10.4208171386207,2813571753.87253,0.0,138.706821676113,36.2890774127896,12.686268721671501,46.70989455141031,0.0,13.792858373189498,0.0241685679088889,34.85689293212037,57.089,53.941,55.511,0.762004896898895,7.954583624912526,7.953,22.169,6744376.45,5692.111111111112,22306844.0,5.0,485.0,204425.0,250.0,18000.0,1.6666666666666667,12.728,73.913,10.465,35.109,55.608,69.011,33.464,7.86,9.956,7.578,7.38,14.091,6.141000000000001,10.508,7.483999999999999,7.953,14.054,9.529,10.254,16318324.0,20284307.0,10104514.0,10179792.0,4648139.0,22.914950951984707,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Earthquake
Afghanistan,2002.0,10.4208171386207,3825701438.99963,28.6000011706788,178.954088379235,36.2890774127896,12.6862687216715,46.7098945514103,0.0,13.7928583731895,1.30694987042884,34.85689293212037,57.442,54.986,56.225,5.25202958527833,7.954583624912525,7.93,22.261,9547127.03,5719.302777777778,21710156.0,16.0,4083.0,302279.0,10000.0,0.0,1207.8625,12.691,73.859,10.432,35.109,55.558,69.011,33.43,7.86,9.956,7.578,7.38,14.091,6.141,10.483,7.463,7.93,14.029,9.512,10.234,17086910.0,21378117.0,10640919.0,10737198.0,4893013.0,22.887951263434474,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Earthquake
Afghanistan,2003.0,10.4208171386207,4520946818.54581,8.83227780288267,198.871115728727,36.2890774127896,12.6862687216715,46.7098945514103,0.0,13.7928583731895,1.27849325196424,34.85689293212037,58.472,55.849,57.171,6.14519400188515,7.954583624912525,7.88,22.353,10128963.2,5649.063888888889,22288402.0,9.0,137.0,500.0,4250.0,0.0,2768.1333333333337,12.7,73.805,10.458,35.109,55.543,69.011,33.443,7.86,9.956,7.578,7.38,14.091,6.141,10.427,7.414,7.88,13.964,9.47,10.189,17909063.0,22733049.0,11306364.0,11426685.0,5155788.0,22.67970301739991,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Earthquake
Afghanistan,2004.0,10.4208171386207,5224896718.67782,1.41411799339429,221.763653873013,36.2890774127896,12.6862687216715,46.7098945514103,0.0,13.7928583731895,3.577104200584,34.85689293212037,59.073,56.519,57.81,3.57583485398158,7.954583624912525,7.899,22.5,9223923.31,5813.883333333333,23277022.0,3.0,18.0,2800.0,2700.0,0.0,20220.1,12.741,73.684,10.535,35.109,55.529,69.011,33.479,7.86,9.956,7.578,7.38,14.091,6.141,10.447,7.432,7.899,13.964,9.478,10.2,18692107.0,23560654.0,11709120.0,11851533.0,5426872.0,23.0336220717812,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Earthquake
Afghanistan,2005.0,10.4208171386207,6203256538.70967,11.2297148272859,254.18424914933604,36.2890774127896,12.6862687216715,46.7098945514103,0.0,13.7928583731895,4.36867310434287,34.85689293212037,59.588,56.88000000000001,58.247,3.51921696042587,7.954583624912525,7.885,22.703,11412745.12,5620.144444444445,23244414.0,13.0,570.0,37901.0,6775.0,8111000.0,54257.86000000001,12.830000000000002,73.58,10.67,35.109,55.56699999999999,69.011,33.569,7.860000000000001,9.956,7.578,7.38,14.091,6.141,10.428,7.4159999999999995,7.885,13.918000000000001,9.456,10.181,19378962.0,24404567.0,12119909.0,12284657.0,5691836.0,23.322831337265683,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Earthquake
Afghanistan,2006.0,10.4208171386207,6971758282.29351,5.35740324748592,274.218553561575,36.2890774127896,6.78459655001655,46.7098945514103,0.0,13.7928583731895,3.4137729732320095,34.85689293212037,60.123000000000005,56.974000000000004,58.553,4.09270201656348,7.954583624912525,7.914,22.907,10392699.2,5557.9944444444445,21683880.0,13.0,382.0,2225515.0,8210.0,0.0,30220.3,12.958000000000002,73.427,10.862,35.109,55.60600000000001,69.011,33.684,7.860000000000001,9.956,7.578,7.38,14.091,6.141,10.456,7.441,7.914,13.91,9.464,10.197,19961972.0,25424094.0,12618615.0,12805479.0,5931478.0,23.33014501913028,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Drought
Afghanistan,2007.0,10.4208171386207,9747886187.39393,13.8263195471281,376.223152003876,36.2890774127896,8.68057078513406,46.7098945514103,0.0,20.4806758495246,1.93570171391636,34.85689293212037,60.804,57.122,58.956,1.8925975396006,7.954583624912525,7.817,23.113,11797813.27,5706.825000000001,19685035.0,7.0,296.0,26755.0,3480.0,0.0,73230.0,13.168,73.344,11.149,35.109,55.722,69.011,33.883,7.86,9.956,7.578,7.38,14.091,6.141,10.337,7.341,7.817,13.746,9.362,10.098,20464923.0,25909852.0,12853489.0,13056362.0,6151869.0,23.74335831790934,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flood
Afghanistan,2008.0,10.4208171386207,10109297047.5432,3.92498381999467,381.73323802844,36.2890774127896,26.4186641547444,46.7098945514103,0.0,21.2121323521857,0.45536044478174,34.85689293212037,61.428,57.984,59.708,2.18654618162979,7.954583624912525,7.878,23.32,9853121.8,5885.930555555556,23429689.0,4.0,1334.0,452602.0,180.0,0.0,36617.6,13.402,73.104,11.478,35.109,55.755,69.011,34.062,7.86,9.956,7.578,7.38,14.091,6.141,10.397,7.393,7.878,13.749,9.384,10.135,20929119.0,26482622.0,13131734.0,13350888.0,6364912.0,24.034296906099403,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Drought
Afghanistan,2009.0,10.4208171386207,12416152732.0567,21.3905283926492,452.053705477043,36.2890774127896,0.0,46.70989455141031,2.23601941932175,20.0367248536922,0.4518891456218899,34.85689293212037,61.791,58.681000000000004,60.248,3.64638090813246,7.954583624912526,7.7540000000000004,23.528000000000002,12802617.6,7010.524999999999,24543193.0,5.0,101.0,62521.0,3250.0,29243000.0,44262.666666666664,13.694,72.982,11.869,30.942000000000004,55.865,67.4546,34.313,7.86,9.956,7.578,7.38,14.091,6.141000000000001,10.243,7.264,7.7540000000000004,13.539,9.252,10.008,21415593.0,27466100.0,13612943.0,13853157.0,6588738.0,23.988618697230404,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Earthquake
Afghanistan,2010.0,10.4208171386207,15856668555.833597,14.3624414710737,560.621505463146,36.2890774127896,2.17853752389419,46.70989455141031,0.0,15.333497397138197,1.20311798981139,34.85689293212037,62.282999999999994,59.097,60.702,2.93468670173474,7.954583624912526,7.753,23.737,12004076.31,6216.022222222222,27577888.0,5.0,350.0,45000.0,1000.0,0.0,74430.7,13.982999999999999,72.755,12.263,24.6915,55.897,65.11999999999999,34.527,7.86,9.956,7.578,7.38,14.091,6.141000000000001,10.23,7.255,7.753,13.469,9.222,9.99,21966187.0,28284089.0,14011779.0,14272309.0,6836980.0,24.172530357969105,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Earthquake
Afghanistan,2011.0,10.4208171386207,17805098206.3141,0.426354776777345,606.694676337726,36.2890774127896,11.8041858089129,46.70989455141031,0.0,13.9770517017747,0.293025179616803,34.85689293212037,62.852,59.625,61.25,3.6915030839184895,7.954583624912526,7.784,23.947999999999997,10472265.55,6120.325000000001,29278378.0,4.0,83.0,1753000.0,9700.0,198026000.0,59222.61666666667,14.265,72.511,12.645000000000001,18.441000000000003,55.895999999999994,62.7854,34.719,7.86,9.956,7.578,7.38,14.091,6.141000000000001,10.253,7.276,7.784,13.441,9.22,10.003,22594126.0,29347708.0,14532542.0,14815165.0,7114473.0,24.242005542647487,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Drought
Afghanistan,2012.0,10.4208171386207,19907329777.5872,12.7522870926697,651.417134470046,36.2890774127896,6.44121280934117,46.7098945514103,0.0,12.9281604362278,0.285440893554571,34.85689293212037,63.344,60.099,61.735,4.04786256315645,7.954583624912525,7.856,24.16,12672921.74,6185.394444444445,28187212.0,11.0,380.0,51359.0,3015.0,0.0,6736.3625,14.534,72.252,13.01,14.274,55.868,61.229,34.89,7.86,9.956,7.578,7.38,14.091,6.141,10.325,7.338,7.856,13.465,9.255,10.054,23280663.0,30560034.0,15127147.0,15432887.0,7416295.0,24.267954021255346,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Earthquake
Afghanistan,2013.0,10.4208171386207,20146416757.5987,5.60074465863221,637.087099117099,36.2890774127896,7.385771783978551,46.70989455141031,0.0,12.804836365959298,0.239801184405551,34.85689293212037,63.814,60.534,62.18800000000001,3.41822667584596,7.954583624912526,7.93,24.373,12883521.199999997,6324.802777777778,27238053.0,6.0,155.0,21485.0,0.0,0.0,17989.013333333332,15.360999999999999,71.422,13.819,19.901,55.21099999999999,61.2785,34.957,7.86,9.956,7.578,7.38,14.091,6.141000000000001,10.372,7.384,7.93,13.464999999999998,9.269,10.112,23997856.0,31622704.0,15647752.0,15974952.0,7733832.0,24.456580310146787,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Earthquake
Afghanistan,2014.0,10.4208171386207,20497128555.6972,2.72454336219565,625.054941813938,36.2890774127896,4.67399603536345,46.7098945514103,0.0,12.3049882693651,0.209664794672203,34.85689293212037,64.009,60.495,62.26,3.63251884652008,7.954583624912525,7.915,24.587,14511660.42,6194.538888888888,27711098.0,3.0,575.0,140020.0,1900.0,3975000.0,47973.7275,16.239,70.63,14.676,25.528,54.566,61.328,35.055,7.86,9.956,7.578,7.38,14.091,6.141,10.317,7.342,7.915,13.368,9.21,10.094,24703798.0,32792523.0,16221843.0,16570680.0,8054222.0,24.56115377276704,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flood
Afghanistan,2015.0,10.4208171386207,19134221644.7325,1.45131466066431,565.569730408751,36.2890774127896,0.0,46.70989455141031,0.0,13.4908301094464,0.8840004633612301,34.85689293212037,64.178,60.363,62.27,3.11995924146907,7.954583624912526,9.052,24.803,13343810.58,5268.562162162162,28062363.0,7.0,446.0,26575.0,45100.0,3970000.0,23055.650000000005,16.893,68.981,15.065,21.5564,52.478,56.41120000000001,34.184,10.9,18.1692,9.318,9.3412,18.0638,8.027800000000001,11.610999999999999,8.401,9.052,16.05,11.537,12.550000000000002,25368923.0,33831764.0,16732243.999999998,17099520.0,8367571.0,24.732884161759937,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Earthquake
Afghanistan,2016.0,10.4208171386207,18116572395.0772,2.26031420279821,522.082215583898,36.2890774127896,4.38389195513915,46.7098945514103,0.0,14.1470450360055,0.516606084523093,34.85689293212037,64.64,60.661,62.646,2.53571991833963,7.954583624912525,10.133,25.02,14334754.72,4561.0921052631575,27798199.0,4.0,84.0,0.0,0.0,0.0,69153.15,17.569,67.372,15.447,17.5848,50.436,51.4944,33.333,13.94,26.3824,11.058,11.3024,22.0366,9.9146,12.834,9.399,10.133,18.633,13.803,14.947,25985093.0,34700612.0,17159297.0,17541316.0,8670939.0,24.98785612196119,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flood
Afghanistan,2017.0,10.4208171386207,18753456497.8159,2.6470032027451,525.469770891619,36.2890774127896,4.97595150553833,46.70989455141031,0.0,14.5133427404056,0.274796791572807,34.85689293212037,65.606,59.388,62.406,2.8083373080546905,7.954583624912526,11.184,25.25,13268233.550000003,5575.421052631579,28142573.0,5.0,226.0,9545.0,1650.0,0.0,115250.64999999998,18.262,65.794,15.817,15.598999999999998,48.435,49.036,32.489,15.46,30.489,11.928000000000003,12.283,24.023,10.857999999999999,14.018,10.363,11.184,21.157,16.031,17.31,26558609.0,35688935.0,17649936.0,18038999.0,8971472.0,25.137965030337835,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flood
Afghanistan,2018.0,10.4208171386207,18053222687.4126,1.18922812944517,491.337221382603,36.2890774127896,0.626149149168847,46.70989455141031,0.0,14.6424246657516,0.661572217787196,34.85689293212037,65.942,59.17499999999999,62.443000000000005,2.91080959861384,7.954583624912526,11.196,25.495,12268829.47,5916.168421052632,28112192.0,5.0,113.0,13504000.0,0.0,0.0,193864.17,16.879,64.097,15.49,14.761666666666665,49.644,47.64033333333333,32.94,15.101333333333335,29.574333333333332,12.022333333333334,11.889666666666665,22.631333333333334,10.563333333333334,14.783,10.198,11.196,20.534,15.073,16.394,27099874.0,36743039.0,18178417.0,18564622.0,9273302.0,25.238255333207466,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Drought
Afghanistan,2019.0,10.4208171386207,18799444490.1128,3.91160341625552,496.6025042585,36.2890774127896,2.30237251516834,46.7098945514103,0.0,13.9496520351375,0.124495985291258,34.85689293212037,66.144,59.91,62.941,2.98438913621969,7.954583624912525,11.185,25.754,14738646.78,6086.510526315789,27888918.0,7.0,211.0,123150.0,7775.0,0.0,264297.0516666667,15.458,62.436,15.019,13.715,50.912,45.89575,33.351,14.653000000000002,28.430999999999997,12.14025,11.398,20.89175,10.195,15.549,10.031,11.185,19.96,14.142,15.496,27626382.0,37856121.0,18736474.0,19119647.0,9582625.0,25.31327760707443,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flood
Afghanistan,2020.0,10.4208171386207,19955929052.1496,0.0,510.787063366811,36.2890774127896,5.60188791482224,46.70989455141031,0.0,15.1208585304773,0.0649939571808755,34.85689293212037,64.656,58.455000000000005,61.454,3.15360920291972,7.954583624912526,11.71,26.026,15684766.51,6188.594736842107,27674458.0,7.0,328.0,42941.0,8625.0,0.0,149292.21000000002,13.708999999999998,59.770999999999994,12.927,13.086999999999998,43.476,44.849,28.528000000000002,14.384,27.745,12.211,11.103,19.848,9.974,16.778,10.456,11.71,21.237,14.449,16.053,28150604.0,39068979.0,19343528.0,19725450.0,9904337.0,25.350897959222333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flood
Afghanistan,2021.0,14.342152797537002,14259995441.0759,0.0,356.496214115892,37.06956357719,5.13320340824963,51.4117163747271,0.0,24.7857399527695,0.144466946606861,34.85689293212037,64.079,57.052,60.417,2.35609779179185,7.954583624912526,11.994,26.314000000000004,15075669.33,6162.615789473685,27669857.0,4.0,396.0,11035000.0,0.0,0.0,24740.24555555556,12.181,59.946,11.550000000000002,17.946,43.734,55.955000000000005,27.983999999999998,9.781,20.211,8.412,6.7540000000000004,10.563,6.258,16.945,10.911,11.994,21.372,15.033,16.395,28674023.0,40000412.0,19813956.0,20186456.0,10239684.0,25.598946330852794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Drought
Afghanistan,2022.0,18.3800424016375,14497243872.1337,0.0,357.261152798144,54.50542720701609,13.7121023720065,72.8854696086536,0.0,23.3368489769108,0.144466946606861,34.85689293212037,67.236,63.941,65.617,1.43570437048699,7.954583624912526,14.1,26.616,14827509.770000001,6209.805128205128,27681529.0,8.0,1335.0,613602.0,18500.0,0.0,5.7555555555555555,3.779,60.977,4.354,17.946,58.881,55.955000000000005,32.204,9.781,20.211,8.412,6.7540000000000004,10.563,6.258,26.742,13.168,14.1,30.060999999999996,16.289,17.365,29191512.0,40578842.0,20103167.0,20475675.0,10587583.0,26.091387723681223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Earthquake
Afghanistan,2023.0,16.8527881206002,17152234636.8715,2.26694373649188,413.757894705303,50.7318770310383,0.0,67.5846651516385,0.0,19.7980988255309,0.144466946606861,34.85689293212037,67.536,64.467,66.035,2.13559384981397,7.954583624912526,13.991,26.933000000000003,14727942.39,6146.5205128205125,27616328.0,6.0,2688.0,690765.0,0.0,0.0,2.022222222222222,3.785,61.056000000000004,4.387,17.946,59.113,55.955000000000005,32.362,9.781,20.211,8.412,6.7540000000000004,10.563,6.258,26.570000000000004,13.066,13.991,29.927000000000003,16.219,17.291,29701149.0,41454761.0,20530683.0,20924078.0,10948055.0,26.409644479677496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Earthquake
